Line,Date,OnTimeRate,AddedJourneyMin,Passengers,TerminalOTP,ServiceAreaIncome,IncomeBracket,Modernized,CBTCActivation
1,2015-01-01,0.8877,2.197,5170117,0.7623,119004.0,High,No,
1,2015-02-01,0.8493,2.392,5960062,0.7072,119004.0,High,No,
1,2015-03-01,0.8743,2.113,7678262,0.7488,119004.0,High,No,
1,2015-04-01,0.914,1.637,6880455,0.7743,119004.0,High,No,
1,2015-05-01,0.9084,1.688,6373169,0.7866,119004.0,High,No,
1,2015-06-01,0.9148,1.635,6566204,0.8068,119004.0,High,No,
1,2015-07-01,0.8809,2.067,6894910,0.7343,119004.0,High,No,
1,2015-08-01,0.8802,2.271,6565113,0.7993,119004.0,High,No,
1,2015-09-01,0.9066,1.664,5919837,0.7867,119004.0,High,No,
1,2015-10-01,0.8787,1.954,7699298,0.7243,119004.0,High,No,
1,2015-11-01,0.8942,1.831,6570632,0.7532,119004.0,High,No,
1,2015-12-01,0.8944,1.816,7693221,0.7639,119004.0,High,No,
1,2016-01-01,0.8979,1.798,5268512,0.7714,119004.0,High,No,
1,2016-02-01,0.9004,1.755,6402584,0.7548,119004.0,High,No,
1,2016-03-01,0.8753,2.307,7326367,0.6776,119004.0,High,No,
1,2016-04-01,0.8906,1.94,6954485,0.7228,119004.0,High,No,
1,2016-05-01,0.9005,1.731,7247629,0.7704,119004.0,High,No,
1,2016-06-01,0.901,1.839,5863872,0.7264,119004.0,High,No,
1,2016-07-01,0.9023,1.878,6021600,0.7611,119004.0,High,No,
1,2016-08-01,0.9036,1.691,7291007,0.7527,119004.0,High,No,
1,2016-09-01,0.8537,2.259,5885094,0.6346,119004.0,High,No,
1,2016-10-01,0.8599,2.188,7438242,0.6484,119004.0,High,No,
1,2016-11-01,0.8488,2.598,7705044,0.6803,119004.0,High,No,
1,2016-12-01,0.8642,2.422,7361286,0.6813,119004.0,High,No,
1,2017-01-01,0.8898,1.908,6871638,0.7278,119004.0,High,No,
1,2017-02-01,0.8541,2.48,6461959,0.6002,119004.0,High,No,
1,2017-03-01,0.8571,2.205,7218213,0.6983,119004.0,High,No,
1,2017-04-01,0.9001,1.748,6223440,0.7056,119004.0,High,No,
1,2017-05-01,0.8699,2.238,7575436,0.7063,119004.0,High,No,
1,2017-06-01,0.876,1.959,7523056,0.6493,119004.0,High,No,
1,2017-07-01,0.8823,2.088,6576340,0.6635,119004.0,High,No,
1,2017-08-01,0.8927,1.992,7551502,0.7382,119004.0,High,No,
1,2017-09-01,0.8661,2.944,5834696,0.7045,119004.0,High,No,
1,2017-10-01,0.8934,1.896,7828868,0.7193,119004.0,High,No,
1,2017-11-01,0.8886,1.865,7703633,0.6957,119004.0,High,No,
1,2017-12-01,0.8882,1.857,6757834,0.7069,119004.0,High,No,
1,2018-01-01,0.8563,2.139,7449363,0.6746,119004.0,High,No,
1,2018-02-01,0.8748,1.983,6570878,0.6799,119004.0,High,No,
1,2018-03-01,0.8884,1.814,7696445,0.7442,119004.0,High,No,
1,2018-04-01,0.889,1.835,6949891,0.724,119004.0,High,No,
1,2018-05-01,0.8923,1.845,7786311,0.719,119004.0,High,No,
1,2018-06-01,0.8895,1.738,8041346,0.7301,119004.0,High,No,
1,2018-07-01,0.869,1.971,7233356,0.6866,119004.0,High,No,
1,2018-08-01,0.8691,1.931,7529388,0.7401,119004.0,High,No,
1,2018-09-01,0.8467,2.194,5692930,0.7292,119004.0,High,No,
1,2018-10-01,0.8614,2.149,7938567,0.7622,119004.0,High,No,
1,2018-11-01,0.8511,2.195,7692354,0.7441,119004.0,High,No,
1,2018-12-01,0.8658,2.011,7116959,0.7802,119004.0,High,No,
1,2019-01-01,0.9145,1.477,7106386,0.8506,119004.0,High,No,
1,2019-02-01,0.8939,1.774,6053076,0.8357,119004.0,High,No,
1,2019-03-01,0.9047,1.565,6888403,0.8599,119004.0,High,No,
1,2019-04-01,0.9033,1.538,7600366,0.8789,119004.0,High,No,
1,2019-05-01,0.909,1.497,7818357,0.8509,119004.0,High,No,
1,2019-06-01,0.91,1.502,7219593,0.8538,119004.0,High,No,
1,2019-07-01,0.8997,2.096,7302860,0.8739,119004.0,High,No,
1,2019-08-01,0.9184,1.377,7300769,0.8799,119004.0,High,No,
1,2019-09-01,0.9191,1.403,6210654,0.9171,119004.0,High,No,
1,2019-10-01,0.9018,1.583,8339412,0.8722,119004.0,High,No,
1,2019-11-01,0.8943,1.648,7582845,0.8529,119004.0,High,No,
1,2019-12-01,0.8885,1.617,7831882,0.8624,119004.0,High,No,
1,2020-01-01,0.887,2.302,7976982,0.8748,119004.0,High,No,
1,2020-02-01,0.8942,1.627,6278429,0.8972,119004.0,High,No,
1,2020-03-01,0.9298,1.119,3418110,0.9276,119004.0,High,No,
1,2020-04-01,0.8842,0.404,222000,0.9379,119004.0,High,No,
1,2020-05-01,0.8705,0.538,372659,0.9682,119004.0,High,No,
1,2020-06-01,0.9408,0.683,719397,0.9643,119004.0,High,No,
1,2020-07-01,0.9345,0.852,901380,0.9429,119004.0,High,No,
1,2020-08-01,0.9253,0.907,1160251,0.9452,119004.0,High,No,
1,2020-09-01,0.9261,0.896,1203083,0.9321,119004.0,High,No,
1,2020-10-01,0.9244,0.942,1765471,0.9231,119004.0,High,No,
1,2020-11-01,0.9248,1.105,1713309,0.9177,119004.0,High,No,
1,2020-12-01,0.9246,0.896,1749770,0.893,119004.0,High,No,
1,2021-01-01,0.932,0.773,1499272,0.9036,119004.0,High,No,
1,2021-02-01,0.8835,1.844,1408692,0.8645,119004.0,High,No,
1,2021-03-01,0.9277,0.884,1781358,0.9006,119004.0,High,No,
1,2021-04-01,0.9176,1.231,1823708,0.8983,119004.0,High,No,
1,2021-05-01,0.9321,0.835,1652040,0.8983,119004.0,High,No,
1,2021-06-01,0.9108,1.136,2306614,0.8754,119004.0,High,No,
1,2021-07-01,0.8874,1.457,2240734,0.858,119004.0,High,No,
1,2021-08-01,0.8875,1.442,2639132,0.8519,119004.0,High,No,
1,2021-09-01,0.8874,1.464,2309765,0.8562,119004.0,High,No,
1,2021-10-01,0.8867,1.514,3333578,0.8684,119004.0,High,No,
1,2021-11-01,0.9082,1.319,3851003,0.89,119004.0,High,No,
1,2021-12-01,0.8928,1.566,3975996,0.8275,119004.0,High,No,
1,2022-01-01,0.9159,1.167,4278555,0.8538,119004.0,High,No,
1,2022-02-01,0.9228,1.352,2748296,0.8233,119004.0,High,No,
1,2022-03-01,0.925,1.309,4241473,0.8545,119004.0,High,No,
1,2022-04-01,0.8946,2.423,4017538,0.8307,119004.0,High,No,
1,2022-05-01,0.9116,1.443,4277451,0.8419,119004.0,High,No,
1,2022-06-01,0.9138,1.438,4237477,0.8337,119004.0,High,No,
1,2022-07-01,0.9072,1.71,3914520,0.7947,119004.0,High,No,
1,2022-08-01,0.9194,1.365,4430001,0.8388,119004.0,High,No,
1,2022-09-01,0.9022,1.673,3755038,0.8505,119004.0,High,No,
1,2022-10-01,0.8995,1.717,4808273,0.8218,119004.0,High,No,
1,2022-11-01,0.9043,1.569,4951716,0.8445,119004.0,High,No,
1,2022-12-01,0.889,1.79,5064773,0.8038,119004.0,High,No,
1,2023-01-01,0.9062,1.797,5038278,0.8607,119004.0,High,No,
1,2023-02-01,0.9052,1.537,4260770,0.8332,119004.0,High,No,
1,2023-03-01,0.9161,1.427,5568615,0.8606,119004.0,High,No,
1,2023-04-01,0.8995,1.69,4724252,0.8373,119004.0,High,No,
1,2023-05-01,0.9059,1.605,5382139,0.8327,119004.0,High,No,
1,2023-06-01,0.8998,2.107,5455846,0.8646,119004.0,High,No,
1,2023-07-01,0.9086,1.532,4926997,0.8437,119004.0,High,No,
1,2023-08-01,0.8924,2.951,5118419,0.8495,119004.0,High,No,
1,2023-09-01,0.8794,1.88,4125928,0.8264,119004.0,High,No,
1,2023-10-01,0.8861,1.781,5698502,0.8097,119004.0,High,No,
1,2023-11-01,0.8877,1.773,5474069,0.8571,119004.0,High,No,
1,2023-12-01,0.8793,1.816,5210241,0.8063,119004.0,High,No,
1,2024-01-01,0.844,2.988,4765373,0.7522,119004.0,High,No,
1,2024-02-01,0.8937,2.038,4363445,0.7892,119004.0,High,No,
1,2024-03-01,0.8799,1.827,3775813,0.8171,119004.0,High,No,
1,2024-04-01,0.8779,2.638,5037463,0.7864,119004.0,High,No,
1,2024-05-01,0.8977,2.035,4797111,0.8242,119004.0,High,No,
1,2024-06-01,0.8991,1.7,4840214,0.847,119004.0,High,No,
1,2024-07-01,0.8797,1.886,5215829,0.8054,119004.0,High,No,
1,2024-08-01,0.8959,1.689,4465300,0.8402,119004.0,High,No,
1,2024-09-01,0.8954,1.728,4867927,0.8434,119004.0,High,No,
1,2024-10-01,0.9026,1.666,5666852,0.8309,119004.0,High,No,
1,2024-11-01,0.9061,1.543,5383264,0.8356,119004.0,High,No,
1,2024-12-01,0.8876,1.682,5552918,0.8182,119004.0,High,No,
1,2025-01-01,0.9231,1.259,6405407,0.8335,119004.0,High,No,
1,2025-02-01,0.9039,1.599,5147344,0.8191,119004.0,High,No,
1,2025-03-01,0.9098,1.533,5711406,0.8176,119004.0,High,No,
1,2025-04-01,0.9154,1.517,6128714,0.8575,119004.0,High,No,
1,2025-05-01,0.8863,1.895,5807598,0.8267,119004.0,High,No,
1,2025-06-01,0.9088,1.5,5586580,0.8654,119004.0,High,No,
1,2025-07-01,0.8773,2.245,6062211,0.8267,119004.0,High,No,
1,2025-08-01,0.9164,1.452,5553815,0.8801,119004.0,High,No,
1,2025-09-01,0.9049,1.65,5258778,0.8399,119004.0,High,No,
1,2025-10-01,0.8939,1.787,6816626,0.8312,119004.0,High,No,
1,2025-11-01,0.9118,1.51,5720885,0.8592,119004.0,High,No,
1,2025-12-01,0.8884,1.804,6677848,0.8076,119004.0,High,No,
1,2026-01-01,0.9088,1.532,5893016,0.8638,119004.0,High,No,
1,2026-02-01,0.8957,1.742,5007582,0.8233,119004.0,High,No,
1,2026-03-01,0.9098,1.588,6341996,0.8804,119004.0,High,No,
2,2015-01-01,0.8221,2.519,4719249,0.4729,106067.0,Low,No,
2,2015-02-01,0.7804,3.075,5038086,0.3703,106067.0,Low,No,
2,2015-03-01,0.7908,2.912,6034144,0.435,106067.0,Low,No,
2,2015-04-01,0.8404,2.277,5493498,0.4664,106067.0,Low,No,
2,2015-05-01,0.8375,2.262,4955225,0.443,106067.0,Low,No,
2,2015-06-01,0.8337,2.36,5317254,0.4267,106067.0,Low,No,
2,2015-07-01,0.8318,2.424,5368296,0.4139,106067.0,Low,No,
2,2015-08-01,0.8218,2.475,5294537,0.4053,106067.0,Low,No,
2,2015-09-01,0.8394,2.252,4762372,0.4537,106067.0,Low,No,
2,2015-10-01,0.8177,2.567,6155134,0.4106,106067.0,Low,No,
2,2015-11-01,0.8166,2.484,5247332,0.4168,106067.0,Low,No,
2,2015-12-01,0.8121,2.776,6144446,0.4246,106067.0,Low,No,
2,2016-01-01,0.8102,2.57,4369951,0.4138,106067.0,Low,No,
2,2016-02-01,0.7999,2.797,5221589,0.3996,106067.0,Low,No,
2,2016-03-01,0.8128,2.597,5890607,0.409,106067.0,Low,No,
2,2016-04-01,0.8079,2.942,5748607,0.3878,106067.0,Low,No,
2,2016-05-01,0.8057,2.696,5774990,0.3375,106067.0,Low,No,
2,2016-06-01,0.8127,2.699,5064139,0.3694,106067.0,Low,No,
2,2016-07-01,0.8209,2.442,4801975,0.2894,106067.0,Low,No,
2,2016-08-01,0.8281,2.494,5069890,0.3525,106067.0,Low,No,
2,2016-09-01,0.7805,3.094,4922912,0.3457,106067.0,Low,No,
2,2016-10-01,0.8,2.633,5214544,0.3618,106067.0,Low,No,
2,2016-11-01,0.7772,2.972,5892530,0.3535,106067.0,Low,No,
2,2016-12-01,0.7763,3.293,5681364,0.3186,106067.0,Low,No,
2,2017-01-01,0.7691,3.372,5477496,0.3376,106067.0,Low,No,
2,2017-02-01,0.7679,3.391,5103725,0.2733,106067.0,Low,No,
2,2017-03-01,0.7601,3.23,5820067,0.3048,106067.0,Low,No,
2,2017-04-01,0.8046,2.631,5014870,0.3252,106067.0,Low,No,
2,2017-05-01,0.7896,3.045,6051281,0.3004,106067.0,Low,No,
2,2017-06-01,0.7986,2.827,5824172,0.276,106067.0,Low,No,
2,2017-07-01,0.803,2.983,4873698,0.2771,106067.0,Low,No,
2,2017-08-01,0.7955,2.997,5640162,0.2791,106067.0,Low,No,
2,2017-09-01,0.7641,3.779,4434851,0.2771,106067.0,Low,No,
2,2017-10-01,0.789,2.942,5518437,0.3083,106067.0,Low,No,
2,2017-11-01,0.7747,3.05,5663520,0.2495,106067.0,Low,No,
2,2017-12-01,0.8429,1.909,5002857,0.4336,106067.0,Low,No,
2,2018-01-01,0.7993,2.607,5560529,0.3726,106067.0,Low,No,
2,2018-02-01,0.8378,2.047,4813304,0.4409,106067.0,Low,No,
2,2018-03-01,0.8327,2.023,5749220,0.4664,106067.0,Low,No,
2,2018-04-01,0.8448,2.549,5099396,0.4935,106067.0,Low,No,
2,2018-05-01,0.8583,1.685,5650884,0.5343,106067.0,Low,No,
2,2018-06-01,0.8749,1.426,5690032,0.5816,106067.0,Low,No,
2,2018-07-01,0.8518,1.914,5149114,0.4685,106067.0,Low,No,
2,2018-08-01,0.8534,1.833,4853589,0.573,106067.0,Low,No,
2,2018-09-01,0.859,1.637,4026087,0.5715,106067.0,Low,No,
2,2018-10-01,0.8557,1.749,5642906,0.6113,106067.0,Low,No,
2,2018-11-01,0.836,2.365,5368864,0.61,106067.0,Low,No,
2,2018-12-01,0.8517,1.991,4977285,0.6191,106067.0,Low,No,
2,2019-01-01,0.8862,1.252,5343325,0.7235,106067.0,Low,No,
2,2019-02-01,0.8846,1.795,4328975,0.7214,106067.0,Low,No,
2,2019-03-01,0.8739,1.453,5007405,0.7195,106067.0,Low,No,
2,2019-04-01,0.8897,1.18,5397266,0.7136,106067.0,Low,No,
2,2019-05-01,0.8759,1.402,5430130,0.671,106067.0,Low,No,
2,2019-06-01,0.8871,1.314,4927418,0.6838,106067.0,Low,No,
2,2019-07-01,0.8791,2.602,5013309,0.6495,106067.0,Low,No,
2,2019-08-01,0.8918,1.494,4956874,0.729,106067.0,Low,No,
2,2019-09-01,0.8967,1.085,4255203,0.7405,106067.0,Low,No,
2,2019-10-01,0.8856,1.259,5902927,0.7472,106067.0,Low,No,
2,2019-11-01,0.8931,1.076,5044859,0.7606,106067.0,Low,No,
2,2019-12-01,0.8672,1.589,5349592,0.7354,106067.0,Low,No,
2,2020-01-01,0.8731,1.735,5525236,0.7996,106067.0,Low,No,
2,2020-02-01,0.8827,1.208,4308833,0.7789,106067.0,Low,No,
2,2020-03-01,0.9101,0.606,2403648,0.823,106067.0,Low,No,
2,2020-04-01,0.8635,-0.421,320144,0.7907,106067.0,Low,No,
2,2020-05-01,0.9026,-0.117,527266,0.8895,106067.0,Low,No,
2,2020-06-01,0.9003,0.238,754091,0.8819,106067.0,Low,No,
2,2020-07-01,0.8841,0.74,862288,0.8335,106067.0,Low,No,
2,2020-08-01,0.8682,1.26,1035392,0.7964,106067.0,Low,No,
2,2020-09-01,0.8979,0.418,1050806,0.7848,106067.0,Low,No,
2,2020-10-01,0.8925,0.633,1502268,0.8316,106067.0,Low,No,
2,2020-11-01,0.8921,0.669,1445483,0.7735,106067.0,Low,No,
2,2020-12-01,0.8865,0.732,1550493,0.7993,106067.0,Low,No,
2,2021-01-01,0.8941,0.611,1297097,0.7878,106067.0,Low,No,
2,2021-02-01,0.8501,1.616,1234779,0.7125,106067.0,Low,No,
2,2021-03-01,0.8916,0.548,1553516,0.7764,106067.0,Low,No,
2,2021-04-01,0.8981,0.391,1592487,0.8123,106067.0,Low,No,
2,2021-05-01,0.8901,0.534,1462596,0.7908,106067.0,Low,No,
2,2021-06-01,0.8903,0.534,1846102,0.7637,106067.0,Low,No,
2,2021-07-01,0.8769,0.915,1776365,0.7649,106067.0,Low,No,
2,2021-08-01,0.9003,0.461,2009988,0.7977,106067.0,Low,No,
2,2021-09-01,0.8994,0.577,1771152,0.7586,106067.0,Low,No,
2,2021-10-01,0.8848,0.813,2404699,0.7644,106067.0,Low,No,
2,2021-11-01,0.8855,0.881,2712049,0.7896,106067.0,Low,No,
2,2021-12-01,0.881,0.73,2921497,0.7019,106067.0,Low,No,
2,2022-01-01,0.8937,0.425,3257150,0.7284,106067.0,Low,No,
2,2022-02-01,0.8732,1.071,2011102,0.7052,106067.0,Low,No,
2,2022-03-01,0.8975,0.551,2911344,0.7657,106067.0,Low,No,
2,2022-04-01,0.8609,1.693,2776718,0.693,106067.0,Low,No,
2,2022-05-01,0.8824,0.942,2748847,0.7073,106067.0,Low,No,
2,2022-06-01,0.8854,0.895,2922813,0.7344,106067.0,Low,No,
2,2022-07-01,0.8811,1.403,2654296,0.6946,106067.0,Low,No,
2,2022-08-01,0.8864,1.252,3021303,0.7385,106067.0,Low,No,
2,2022-09-01,0.8579,1.904,4300411,0.677,106067.0,Low,No,
2,2022-10-01,0.8856,1.351,5335294,0.71,106067.0,Low,No,
2,2022-11-01,0.888,1.361,3322348,0.7185,106067.0,Low,No,
2,2022-12-01,0.8699,1.582,3293978,0.7043,106067.0,Low,No,
2,2023-01-01,0.8831,1.307,4313639,0.764,106067.0,Low,No,
2,2023-02-01,0.8966,1.173,3062987,0.7772,106067.0,Low,No,
2,2023-03-01,0.8838,1.376,3632163,0.7602,106067.0,Low,No,
2,2023-04-01,0.8749,1.783,3156480,0.7711,106067.0,Low,No,
2,2023-05-01,0.879,1.374,3591474,0.7397,106067.0,Low,No,
2,2023-06-01,0.8944,1.394,3625703,0.8083,106067.0,Low,No,
2,2023-07-01,0.8875,1.245,3253332,0.7528,106067.0,Low,No,
2,2023-08-01,0.8771,2.81,3382194,0.7843,106067.0,Low,No,
2,2023-09-01,0.8763,1.557,2749895,0.7222,106067.0,Low,No,
2,2023-10-01,0.8458,2.028,3707057,0.6714,106067.0,Low,No,
2,2023-11-01,0.8679,1.607,3548820,0.7049,106067.0,Low,No,
2,2023-12-01,0.8663,1.595,3401715,0.6981,106067.0,Low,No,
2,2024-01-01,0.851,2.635,3092725,0.678,106067.0,Low,No,
2,2024-02-01,0.8717,1.498,2815865,0.6167,106067.0,Low,No,
2,2024-03-01,0.882,1.393,3312437,0.6772,106067.0,Low,No,
2,2024-04-01,0.8635,2.071,3621922,0.7121,106067.0,Low,No,
2,2024-05-01,0.8885,1.547,3429320,0.7591,106067.0,Low,No,
2,2024-06-01,0.8725,1.659,3284178,0.702,106067.0,Low,No,
2,2024-07-01,0.8737,1.562,3539923,0.7303,106067.0,Low,No,
2,2024-08-01,0.8563,2.192,2982010,0.7088,106067.0,Low,No,
2,2024-09-01,0.8753,1.433,3240494,0.7255,106067.0,Low,No,
2,2024-10-01,0.8762,1.486,3801007,0.7442,106067.0,Low,No,
2,2024-11-01,0.8672,1.928,3525871,0.6937,106067.0,Low,No,
2,2024-12-01,0.8685,1.596,3672603,0.6674,106067.0,Low,No,
2,2025-01-01,0.8574,1.719,4147635,0.6951,106067.0,Low,No,
2,2025-02-01,0.8668,1.698,3307910,0.7145,106067.0,Low,No,
2,2025-03-01,0.8667,1.543,3678032,0.7031,106067.0,Low,No,
2,2025-04-01,0.8626,1.857,4185466,0.6981,106067.0,Low,No,
2,2025-05-01,0.8692,1.538,3967897,0.7228,106067.0,Low,No,
2,2025-06-01,0.8785,1.446,3882367,0.759,106067.0,Low,No,
2,2025-07-01,0.8675,1.475,3969994,0.7963,106067.0,Low,No,
2,2025-08-01,0.8701,1.555,3733888,0.7413,106067.0,Low,No,
2,2025-09-01,0.8402,2.261,3537256,0.6801,106067.0,Low,No,
2,2025-10-01,0.8553,2.004,4506829,0.7279,106067.0,Low,No,
2,2025-11-01,0.8697,1.553,3825267,0.7089,106067.0,Low,No,
2,2025-12-01,0.857,1.717,4415410,0.6911,106067.0,Low,No,
2,2026-01-01,0.868,1.655,3788504,0.7256,106067.0,Low,No,
2,2026-02-01,0.8695,1.549,3341919,0.7284,106067.0,Low,No,
2,2026-03-01,0.8561,2.253,4208823,0.7564,106067.0,Low,No,
3,2015-01-01,0.8777,1.956,3499903,0.6863,119129.0,High,No,
3,2015-02-01,0.8435,2.384,3763947,0.5874,119129.0,High,No,
3,2015-03-01,0.8493,2.357,4582529,0.6369,119129.0,High,No,
3,2015-04-01,0.8914,1.827,4147579,0.6703,119129.0,High,No,
3,2015-05-01,0.888,1.833,3795412,0.6709,119129.0,High,No,
3,2015-06-01,0.887,1.796,4035042,0.6867,119129.0,High,No,
3,2015-07-01,0.8809,1.906,4089201,0.6566,119129.0,High,No,
3,2015-08-01,0.8626,2.091,4070107,0.6417,119129.0,High,No,
3,2015-09-01,0.8973,1.694,3651318,0.6651,119129.0,High,No,
3,2015-10-01,0.8782,2.003,4685910,0.6162,119129.0,High,No,
3,2015-11-01,0.8792,1.897,3914738,0.6577,119129.0,High,No,
3,2015-12-01,0.8711,2.141,4625713,0.6437,119129.0,High,No,
3,2016-01-01,0.8739,1.949,3291490,0.6376,119129.0,High,No,
3,2016-02-01,0.8685,2.006,3989341,0.6232,119129.0,High,No,
3,2016-03-01,0.8682,2.072,4495850,0.6313,119129.0,High,No,
3,2016-04-01,0.8706,2.112,4132834,0.615,119129.0,High,No,
3,2016-05-01,0.8665,2.108,4426187,0.5777,119129.0,High,No,
3,2016-06-01,0.8826,1.988,3737636,0.5974,119129.0,High,No,
3,2016-07-01,0.8841,1.854,3733053,0.5568,119129.0,High,No,
3,2016-08-01,0.8755,2.016,4453431,0.5518,119129.0,High,No,
3,2016-09-01,0.8434,2.46,3648963,0.4831,119129.0,High,No,
3,2016-10-01,0.8664,1.892,4268206,0.5378,119129.0,High,No,
3,2016-11-01,0.8486,2.278,4335012,0.5441,119129.0,High,No,
3,2016-12-01,0.8627,2.424,4210727,0.5656,119129.0,High,No,
3,2017-01-01,0.8419,2.569,3977920,0.5394,119129.0,High,No,
3,2017-02-01,0.8427,2.518,3694292,0.5027,119129.0,High,No,
3,2017-03-01,0.8287,2.47,4257178,0.4879,119129.0,High,No,
3,2017-04-01,0.8745,1.941,3669935,0.5379,119129.0,High,No,
3,2017-05-01,0.8502,2.501,4319737,0.5035,119129.0,High,No,
3,2017-06-01,0.8487,2.386,4302042,0.4508,119129.0,High,No,
3,2017-07-01,0.8565,2.479,3700338,0.5016,119129.0,High,No,
3,2017-08-01,0.8562,2.45,4282026,0.5042,119129.0,High,No,
3,2017-09-01,0.8257,3.256,3375092,0.4448,119129.0,High,No,
3,2017-10-01,0.8384,2.576,4233248,0.475,119129.0,High,No,
3,2017-11-01,0.8294,2.556,4365892,0.4133,119129.0,High,No,
3,2017-12-01,0.8851,1.484,3548363,0.5935,119129.0,High,No,
3,2018-01-01,0.8464,2.002,4063557,0.568,119129.0,High,No,
3,2018-02-01,0.8785,1.558,3573330,0.6146,119129.0,High,No,
3,2018-03-01,0.8794,1.539,4188175,0.6244,119129.0,High,No,
3,2018-04-01,0.8956,1.597,3646300,0.6965,119129.0,High,No,
3,2018-05-01,0.8939,1.321,4117292,0.6881,119129.0,High,No,
3,2018-06-01,0.9134,1.088,4243837,0.7096,119129.0,High,No,
3,2018-07-01,0.895,1.412,3905541,0.6373,119129.0,High,No,
3,2018-08-01,0.9018,1.128,4128805,0.75,119129.0,High,No,
3,2018-09-01,0.8989,1.387,3086110,0.7233,119129.0,High,No,
3,2018-10-01,0.892,1.459,4208620,0.7306,119129.0,High,No,
3,2018-11-01,0.8773,1.622,3974029,0.7352,119129.0,High,No,
3,2018-12-01,0.8914,1.411,3684832,0.7402,119129.0,High,No,
3,2019-01-01,0.918,0.929,3952478,0.8263,119129.0,High,No,
3,2019-02-01,0.914,0.977,3305462,0.8518,119129.0,High,No,
3,2019-03-01,0.8992,1.236,3826052,0.7965,119129.0,High,No,
3,2019-04-01,0.921,0.88,4098460,0.8023,119129.0,High,No,
3,2019-05-01,0.9089,1.029,4120773,0.7943,119129.0,High,No,
3,2019-06-01,0.9107,0.962,3764045,0.7767,119129.0,High,No,
3,2019-07-01,0.9039,2.206,3890013,0.7916,119129.0,High,No,
3,2019-08-01,0.903,1.43,3881469,0.8558,119129.0,High,No,
3,2019-09-01,0.9243,0.766,3312255,0.8428,119129.0,High,No,
3,2019-10-01,0.9156,0.842,4425622,0.8733,119129.0,High,No,
3,2019-11-01,0.9242,0.765,3841441,0.865,119129.0,High,No,
3,2019-12-01,0.8981,1.172,4018044,0.8436,119129.0,High,No,
3,2020-01-01,0.8974,1.441,4155656,0.8562,119129.0,High,No,
3,2020-02-01,0.9101,0.921,3309668,0.8557,119129.0,High,No,
3,2020-03-01,0.9364,0.32,1756788,0.9032,119129.0,High,No,
3,2020-04-01,0.8851,-0.928,134411,0.8762,119129.0,High,No,
3,2020-05-01,0.9294,-0.534,271145,0.927,119129.0,High,No,
3,2020-06-01,0.9137,0.232,469599,0.9275,119129.0,High,No,
3,2020-07-01,0.8979,0.621,562324,0.8955,119129.0,High,No,
3,2020-08-01,0.8778,1.088,702975,0.8402,119129.0,High,No,
3,2020-09-01,0.9059,0.487,718743,0.8684,119129.0,High,No,
3,2020-10-01,0.9042,0.469,1013133,0.881,119129.0,High,No,
3,2020-11-01,0.9044,0.615,985405,0.8633,119129.0,High,No,
3,2020-12-01,0.8988,0.64,1067720,0.8545,119129.0,High,No,
3,2021-01-01,0.9026,0.623,880580,0.8604,119129.0,High,No,
3,2021-02-01,0.8625,1.383,801135,0.8105,119129.0,High,No,
3,2021-03-01,0.9006,0.53,1056509,0.8554,119129.0,High,No,
3,2021-04-01,0.9138,0.399,1079250,0.8609,119129.0,High,No,
3,2021-05-01,0.9095,0.449,993655,0.8478,119129.0,High,No,
3,2021-06-01,0.905,0.493,1304136,0.8148,119129.0,High,No,
3,2021-07-01,0.8927,0.753,1258701,0.8382,119129.0,High,No,
3,2021-08-01,0.9061,0.535,1485443,0.8277,119129.0,High,No,
3,2021-09-01,0.9134,0.438,1304024,0.8396,119129.0,High,No,
3,2021-10-01,0.9099,0.505,1759601,0.8269,119129.0,High,No,
3,2021-11-01,0.9078,0.852,2698096,0.8715,119129.0,High,No,
3,2021-12-01,0.8983,0.646,1928751,0.8096,119129.0,High,No,
3,2022-01-01,0.8869,0.61,1594085,0.8293,119129.0,High,No,
3,2022-02-01,0.8997,0.704,1457666,0.8303,119129.0,High,No,
3,2022-03-01,0.923,0.315,2113694,0.8743,119129.0,High,No,
3,2022-04-01,0.8779,1.611,2074085,0.8169,119129.0,High,No,
3,2022-05-01,0.9083,0.613,2070254,0.8305,119129.0,High,No,
3,2022-06-01,0.9057,0.692,2177527,0.8085,119129.0,High,No,
3,2022-07-01,0.9036,1.342,1863879,0.7608,119129.0,High,No,
3,2022-08-01,0.8955,1.348,2142361,0.8111,119129.0,High,No,
3,2022-09-01,0.8834,1.623,2002149,0.7888,119129.0,High,No,
3,2022-10-01,0.897,1.348,2537577,0.831,119129.0,High,No,
3,2022-11-01,0.9092,1.335,2599526,0.8678,119129.0,High,No,
3,2022-12-01,0.8818,1.539,2614297,0.8276,119129.0,High,No,
3,2023-01-01,0.9061,1.151,2571511,0.8787,119129.0,High,No,
3,2023-02-01,0.9078,1.151,2205254,0.8872,119129.0,High,No,
3,2023-03-01,0.8997,1.263,2917193,0.8752,119129.0,High,No,
3,2023-04-01,0.8859,1.68,2481810,0.865,119129.0,High,No,
3,2023-05-01,0.897,1.305,2821462,0.87,119129.0,High,No,
3,2023-06-01,0.906,1.273,2857721,0.881,119129.0,High,No,
3,2023-07-01,0.8985,1.178,2602723,0.8806,119129.0,High,No,
3,2023-08-01,0.8849,2.727,2702563,0.8749,119129.0,High,No,
3,2023-09-01,0.8844,1.532,2179758,0.8312,119129.0,High,No,
